index,year,from_code2,votes,to_country,lang_own,lang_eng,lang_other,has_border,migration_band,migration_year,to_code2,to_code3,population,count,prop_emigrants,gender,comps_without_win
8355,2011,PL,0.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,31175,0.003764007420075,female,22
8356,2011,PL,4.0,Germany,0.0,1.0,0.0,1.0,2015,2015,DE,DEU,81686611.0,1561763,0.0191189594093945,female,0
8357,2011,PL,3.0,Denmark,0.0,1.0,0.0,,2015,2015,DK,DNK,5683483.0,34569,0.006082361819328,group,10
8358,2011,PL,0.0,Estonia,1.0,1.0,0.0,,2015,2015,EE,EST,1315407.0,790,0.0006005745750174,female,9
8359,2011,PL,0.0,Spain,1.0,0.0,0.0,,2015,2015,ES,ESP,46444832.0,63864,0.0013750507268494,female,41
8360,2011,PL,5.0,Finland,0.0,1.0,0.0,,2015,2015,FI,FIN,5479531.0,3983,0.0007268870273751,male,4
8361,2011,PL,0.0,France,0.0,0.0,1.0,,2015,2015,FR,FRA,66548272.0,100694,0.0015130971394719,male,33
8362,2011,PL,0.0,United Kingdom,1.0,1.0,0.0,,2015,2015,GB,GBR,65116219.0,804481,0.0123545410399212,group,13
8363,2011,PL,7.0,Georgia,0.0,1.0,0.0,,2015,2015,GE,GEO,3725276.0,175,4.6976385105425744e-05,group,55
8364,2011,PL,0.0,Greece,0.0,0.0,1.0,,2015,2015,GR,GRC,10820883.0,15630,0.0014444292577602,male,5
8365,2011,PL,0.0,Hungary,0.0,0.0,1.0,,2015,2015,HU,HUN,9843028.0,3018,0.0003066129650347,female,55
8366,2011,PL,1.0,Ireland,1.0,1.0,0.0,,2015,2015,IE,IRL,4701957.0,127507,0.0271178575218786,male,14
8367,2011,PL,0.0,Iceland,0.0,1.0,0.0,,2015,2015,IS,ISL,330815.0,10967,0.0331514592748212,group,55
8368,2011,PL,10.0,Italy,0.0,0.0,1.0,,2015,2015,IT,ITA,60730582.0,114517,0.001885656225063,male,20
8369,2011,PL,12.0,Lithuania,0.0,0.0,1.0,1.0,2015,2015,LT,LTU,2904910.0,2167,0.0007459783607753,female,55
8370,2011,PL,0.0,Moldova,0.0,1.0,0.0,,2015,2015,MD,MDA,2835978.0,133,4.689740188393563e-05,group,55
8371,2011,PL,0.0,Romania,0.0,1.0,0.0,,2015,2015,RO,ROU,19815616.0,170,8.579092368362406e-06,group,55
8372,2011,PL,6.0,Serbia,1.0,0.0,0.0,,2015,2015,RS,SRB,7095383.0,664,9.358198140960114e-05,female,3
8373,2011,PL,0.0,Russia,0.0,0.0,1.0,1.0,2015,2015,RU,RUS,144096870.0,29207,0.0002026900376115,male,2
8374,2011,PL,0.0,Sweden,0.0,1.0,0.0,,2015,2015,SE,SWE,9799186.0,78146,0.0079747440246567,male,11
8375,2011,PL,0.0,Slovenia,0.0,1.0,0.0,,2015,2015,SI,SVN,2063531.0,413,0.0002001423773134,female,55
8376,2011,PL,2.0,Ukraine,0.0,1.0,0.0,1.0,2015,2015,UA,UKR,45154036.0,3078,6.816666399433265e-05,female,6
8377,2011,PT,0.0,Austria,0.0,1.0,0.0,,2015,2015,AT,AUT,8642699.0,2303,0.0002664676856153,female,44
8378,2011,PT,0.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,215912,0.0260687849264874,female,22
8379,2011,PT,0.0,Germany,0.0,1.0,0.0,,2015,2015,DE,DEU,81686611.0,81392,0.0009963933991581,female,0
8380,2011,PT,0.0,Denmark,0.0,1.0,0.0,,2015,2015,DK,DNK,5683483.0,1927,0.0003390526548597,group,10
8381,2011,PT,0.0,Estonia,1.0,1.0,0.0,,2015,2015,EE,EST,1315407.0,138,0.0001049104953827,female,9
8382,2011,PT,12.0,Spain,1.0,0.0,0.0,1.0,2015,2015,ES,ESP,46444832.0,112032,0.0024121521206062,female,41
8383,2011,PT,0.0,Finland,0.0,1.0,0.0,,2015,2015,FI,FIN,5479531.0,521,9.508113011861782e-05,male,4
8384,2011,PT,2.0,France,0.0,0.0,1.0,,2015,2015,FR,FRA,66548272.0,649325,0.009757203011973,male,33
8385,2011,PT,3.0,United Kingdom,1.0,1.0,0.0,,2015,2015,GB,GBR,65116219.0,129278,0.0019853425457642,group,13
8386,2011,PT,0.0,Greece,0.0,0.0,1.0,,2015,2015,GR,GRC,10820883.0,323,2.984968971570989e-05,male,5
8387,2011,PT,0.0,Hungary,0.0,0.0,1.0,,2015,2015,HU,HUN,9843028.0,435,4.419371762429204e-05,female,55
8388,2011,PT,6.0,Ireland,1.0,1.0,0.0,,2015,2015,IE,IRL,4701957.0,2486,0.0005287160218606,male,14
8389,2011,PT,4.0,Iceland,0.0,1.0,0.0,,2015,2015,IS,ISL,330815.0,576,0.0017411544216556,group,55
8390,2011,PT,10.0,Italy,0.0,0.0,1.0,,2015,2015,IT,ITA,60730582.0,6201,0.0001021067112447,male,20
8391,2011,PT,0.0,Lithuania,0.0,0.0,1.0,,2015,2015,LT,LTU,2904910.0,65,2.237590837581887e-05,female,55
8392,2011,PT,5.0,Moldova,0.0,1.0,0.0,,2015,2015,MD,MDA,2835978.0,683,0.000240834026216,group,55
8393,2011,PT,0.0,Romania,0.0,1.0,0.0,,2015,2015,RO,ROU,19815616.0,364,1.8369350718140683e-05,group,55
8394,2011,PT,0.0,Serbia,1.0,0.0,0.0,,2015,2015,RS,SRB,7095383.0,39,5.496532040624163e-06,female,3
8395,2011,PT,0.0,Russia,0.0,0.0,1.0,,2015,2015,RU,RUS,144096870.0,232,1.610028031837194e-06,male,2
8396,2011,PT,0.0,Sweden,0.0,1.0,0.0,,2015,2015,SE,SWE,9799186.0,3307,0.0003374770108455,male,11
8397,2011,PT,1.0,Slovenia,0.0,1.0,0.0,,2015,2015,SI,SVN,2063531.0,52,2.519952450435685e-05,female,55
8398,2011,RO,0.0,Austria,0.0,1.0,0.0,,2015,2015,AT,AUT,8642699.0,87770,0.010155392430073,female,44
8399,2011,RO,0.0,Bosnia and Herzegovina,0.0,0.0,1.0,,2015,2015,BA,BIH,3524324.0,406,0.0001151993971042,male,55
8400,2011,RO,0.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,18118,0.0021875312409597,female,22
8401,2011,RO,0.0,Germany,0.0,1.0,0.0,,2015,2015,DE,DEU,81686611.0,487856,0.0059722884084394,female,0
8402,2011,RO,0.0,Denmark,0.0,1.0,0.0,,2015,2015,DK,DNK,5683483.0,18745,0.0032981536146056,group,10
8403,2011,RO,0.0,Estonia,1.0,1.0,0.0,,2015,2015,EE,EST,1315407.0,369,0.0002805215420018,female,9
8404,2011,RO,5.0,Spain,1.0,0.0,0.0,,2015,2015,ES,ESP,46444832.0,646181,0.0139128719423508,female,41
8405,2011,RO,0.0,Finland,0.0,1.0,0.0,,2015,2015,FI,FIN,5479531.0,2478,0.0004522284845181,male,4
8406,2011,RO,0.0,France,0.0,0.0,1.0,,2015,2015,FR,FRA,66548272.0,117505,0.0017657107610547,male,33
8407,2011,RO,0.0,United Kingdom,1.0,1.0,0.0,,2015,2015,GB,GBR,65116219.0,172953,0.0026560663787926,group,13
8408,2011,RO,0.0,Georgia,0.0,1.0,0.0,,2015,2015,GE,GEO,3725276.0,214,5.744540807177777e-05,group,55
8409,2011,RO,8.0,Greece,0.0,0.0,1.0,,2015,2015,GR,GRC,10820883.0,46098,0.004260095964442,male,5
8410,2011,RO,7.0,Hungary,0.0,0.0,1.0,1.0,2015,2015,HU,HUN,9843028.0,190203,0.0193236268351568,female,55
8411,2011,RO,0.0,Ireland,1.0,1.0,0.0,,2015,2015,IE,IRL,4701957.0,19919,0.0042363211743535,male,14
8412,2011,RO,0.0,Iceland,0.0,1.0,0.0,,2015,2015,IS,ISL,330815.0,400,0.0012091350150386,group,55
8413,2011,RO,6.0,Italy,0.0,0.0,1.0,,2015,2015,IT,ITA,60730582.0,1012177,0.01666667709524,male,20
8414,2011,RO,1.0,Lithuania,0.0,0.0,1.0,,2015,2015,LT,LTU,2904910.0,211,7.263564103535049e-05,female,55
8415,2011,RO,12.0,Moldova,0.0,1.0,0.0,1.0,2015,2015,MD,MDA,2835978.0,1915,0.0006752520647198,group,55
8416,2011,RO,0.0,Serbia,1.0,0.0,0.0,1.0,2015,2015,RS,SRB,7095383.0,3607,0.0005083587453982,female,3
8417,2011,RO,0.0,Russia,0.0,0.0,1.0,,2015,2015,RU,RUS,144096870.0,3911,2.7141463933255456e-05,male,2
8418,2011,RO,3.0,Sweden,0.0,1.0,0.0,,2015,2015,SE,SWE,9799186.0,23594,0.0024077510111554,male,11
8419,2011,RO,4.0,Slovenia,0.0,1.0,0.0,,2015,2015,SI,SVN,2063531.0,466,0.0002258265080582,female,55
8420,2011,RS,0.0,Austria,0.0,1.0,0.0,,2015,2015,AT,AUT,8642699.0,160038,0.0185171322060388,female,44
8421,2011,RS,12.0,Bosnia and Herzegovina,0.0,0.0,1.0,1.0,2015,2015,BA,BIH,3524324.0,10222,0.0029004143773387,male,55
8422,2011,RS,5.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,62585,0.0075563882721859,female,22
8423,2011,RS,0.0,Germany,0.0,1.0,0.0,,2015,2015,DE,DEU,81686611.0,88177,0.001079454746874,female,0
8424,2011,RS,0.0,Denmark,0.0,1.0,0.0,,2015,2015,DK,DNK,5683483.0,2637,0.0004639760513051,group,10
8425,2011,RS,0.0,Estonia,1.0,1.0,0.0,,2015,2015,EE,EST,1315407.0,22,1.6724861582764878e-05,female,9
8426,2011,RS,0.0,Spain,1.0,0.0,0.0,,2015,2015,ES,ESP,46444832.0,3900,8.397059117363154e-05,female,41
8427,2011,RS,0.0,Finland,0.0,1.0,0.0,,2015,2015,FI,FIN,5479531.0,149,2.719210822970068e-05,male,4
8428,2011,RS,0.0,France,0.0,0.0,1.0,,2015,2015,FR,FRA,66548272.0,88154,0.0013246624946174,male,33
8429,2011,RS,0.0,United Kingdom,1.0,1.0,0.0,,2015,2015,GB,GBR,65116219.0,8280,0.0001271572601597,group,13
8430,2011,RS,3.0,Greece,0.0,0.0,1.0,,2015,2015,GR,GRC,10820883.0,4372,0.0004040335710126,male,5
8431,2011,RS,8.0,Hungary,0.0,0.0,1.0,1.0,2015,2015,HU,HUN,9843028.0,37115,0.0037706892635071,female,55
8432,2011,RS,0.0,Iceland,0.0,1.0,0.0,,2015,2015,IS,ISL,330815.0,523,0.0015809440321629,group,55
8433,2011,RS,2.0,Italy,0.0,0.0,1.0,,2015,2015,IT,ITA,60730582.0,89708,0.0014771470492411,male,20
8434,2011,RS,7.0,Lithuania,0.0,0.0,1.0,,2015,2015,LT,LTU,2904910.0,2,6.884894884867345e-07,female,55
8435,2011,RS,0.0,Romania,0.0,1.0,0.0,1.0,2015,2015,RO,ROU,19815616.0,5783,0.0002918405362719,group,55
8436,2011,RS,1.0,Sweden,0.0,1.0,0.0,,2015,2015,SE,SWE,9799186.0,14812,0.0015115541229649,male,11
8437,2011,RS,10.0,Slovenia,0.0,1.0,0.0,,2015,2015,SI,SVN,2063531.0,39025,0.0189117585342793,female,55
8438,2011,RU,0.0,Austria,0.0,1.0,0.0,,2015,2015,AT,AUT,8642699.0,30501,0.0035291058962021,female,44
8439,2011,RU,12.0,Azerbaijan,0.0,1.0,0.0,1.0,2015,2015,AZ,AZE,9649341.0,28760,0.002980514420622,group,55
8440,2011,RU,0.0,Bosnia and Herzegovina,0.0,0.0,1.0,,2015,2015,BA,BIH,3524324.0,177,5.0222397259729806e-05,male,55
8441,2011,RU,0.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,21072,0.0025441913185508,female,22
8442,2011,RU,0.0,Germany,0.0,1.0,0.0,,2015,2015,DE,DEU,81686611.0,876302,0.0107276087142359,female,0
8443,2011,RU,0.0,Denmark,0.0,1.0,0.0,,2015,2015,DK,DNK,5683483.0,5872,0.0010331692731376,group,10
8444,2011,RU,0.0,Estonia,1.0,1.0,0.0,1.0,2015,2015,EE,EST,1315407.0,129187,0.0982106678769384,female,9
8445,2011,RU,0.0,Spain,1.0,0.0,0.0,,2015,2015,ES,ESP,46444832.0,79255,0.0017064331290938,female,41
8446,2011,RU,0.0,Finland,0.0,1.0,0.0,1.0,2015,2015,FI,FIN,5479531.0,11542,0.0021063846522631,male,4
8447,2011,RU,3.0,France,0.0,0.0,1.0,,2015,2015,FR,FRA,66548272.0,66601,0.0010007923271095,male,33
8448,2011,RU,4.0,United Kingdom,1.0,1.0,0.0,,2015,2015,GB,GBR,65116219.0,32073,0.0004925500972346,group,13
8449,2011,RU,6.0,Georgia,0.0,1.0,0.0,1.0,2015,2015,GE,GEO,3725276.0,35936,0.0096465335722775,group,55
8450,2011,RU,8.0,Greece,0.0,0.0,1.0,,2015,2015,GR,GRC,10820883.0,54081,0.0049978361285303,male,5
8451,2011,RU,0.0,Hungary,0.0,0.0,1.0,,2015,2015,HU,HUN,9843028.0,3462,0.0003517210354374,female,55
8452,2011,RU,0.0,Ireland,1.0,1.0,0.0,,2015,2015,IE,IRL,4701957.0,6570,0.0013972905324314,male,14
8453,2011,RU,0.0,Iceland,0.0,1.0,0.0,,2015,2015,IS,ISL,330815.0,364,0.0011003128636851,group,55
8454,2011,RU,0.0,Italy,0.0,0.0,1.0,,2015,2015,IT,ITA,60730582.0,79001,0.001300843782462,male,20
8455,2011,RU,2.0,Lithuania,0.0,0.0,1.0,1.0,2015,2015,LT,LTU,2904910.0,58511,0.0201421042304236,female,55
8456,2011,RU,7.0,Moldova,0.0,1.0,0.0,,2015,2015,MD,MDA,2835978.0,40760,0.0143724669232271,group,55
8457,2011,RU,0.0,Romania,0.0,1.0,0.0,,2015,2015,RO,ROU,19815616.0,5269,0.00026590139817,group,55
8458,2011,RU,0.0,Serbia,1.0,0.0,0.0,,2015,2015,RS,SRB,7095383.0,2944,0.0004149177007076,female,3
8459,2011,RU,1.0,Sweden,0.0,1.0,0.0,,2015,2015,SE,SWE,9799186.0,18201,0.001857399175809,male,11
8460,2011,RU,5.0,Slovenia,0.0,1.0,0.0,,2015,2015,SI,SVN,2063531.0,2082,0.0010089501926552,female,55
8461,2011,RU,10.0,Ukraine,0.0,1.0,0.0,1.0,2015,2015,UA,UKR,45154036.0,3275758,0.0725462946435175,female,6
8462,2011,SE,4.0,Austria,0.0,1.0,0.0,,2015,2015,AT,AUT,8642699.0,2808,0.0003248985068206,female,44
8463,2011,SE,0.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,9265,0.0011186376502644,female,22
8464,2011,SE,6.0,Germany,0.0,1.0,0.0,,2015,2015,DE,DEU,81686611.0,16524,0.0002022852925065,female,0
8465,2011,SE,10.0,Denmark,0.0,1.0,0.0,,2015,2015,DK,DNK,5683483.0,21806,0.0038367318068867,group,10
8466,2011,SE,0.0,Estonia,1.0,1.0,0.0,,2015,2015,EE,EST,1315407.0,539,0.0004097591087777,female,9
8467,2011,SE,0.0,Spain,1.0,0.0,0.0,,2015,2015,ES,ESP,46444832.0,19318,0.00041593432828,female,41
8468,2011,SE,7.0,Finland,0.0,1.0,0.0,1.0,2015,2015,FI,FIN,5479531.0,30578,0.0055804046003207,male,4
8469,2011,SE,0.0,France,0.0,0.0,1.0,,2015,2015,FR,FRA,66548272.0,9455,0.0001420773179504,male,33
8470,2011,SE,0.0,United Kingdom,1.0,1.0,0.0,,2015,2015,GB,GBR,65116219.0,21303,0.0003271535160848,group,13
8471,2011,SE,0.0,Greece,0.0,0.0,1.0,,2015,2015,GR,GRC,10820883.0,5408,0.000499774371463,male,5
8472,2011,SE,5.0,Hungary,0.0,0.0,1.0,,2015,2015,HU,HUN,9843028.0,1500,0.0001523921297389,female,55
8473,2011,SE,12.0,Ireland,1.0,1.0,0.0,,2015,2015,IE,IRL,4701957.0,1868,0.0003972813873032,male,14
8474,2011,SE,1.0,Iceland,0.0,1.0,0.0,,2015,2015,IS,ISL,330815.0,1920,0.0058038480721853,group,55
8475,2011,SE,0.0,Italy,0.0,0.0,1.0,,2015,2015,IT,ITA,60730582.0,6265,0.0001031605460326,male,20
8476,2011,SE,0.0,Lithuania,0.0,0.0,1.0,,2015,2015,LT,LTU,2904910.0,312,0.0001074043602039,female,55
8477,2011,SE,0.0,Romania,0.0,1.0,0.0,,2015,2015,RO,ROU,19815616.0,191,9.638862602101291e-06,group,55
8478,2011,SE,0.0,Serbia,1.0,0.0,0.0,,2015,2015,RS,SRB,7095383.0,1191,0.0001678556323175,female,3
8479,2011,SE,0.0,Russia,0.0,0.0,1.0,,2015,2015,RU,RUS,144096870.0,475,3.296393599666669e-06,male,2
8480,2011,SE,0.0,Slovenia,0.0,1.0,0.0,,2015,2015,SI,SVN,2063531.0,332,0.0001608892718355,female,55
8481,2011,SI,5.0,Austria,0.0,1.0,0.0,1.0,2015,2015,AT,AUT,8642699.0,20300,0.0023488033078555,female,44
8482,2011,SI,12.0,Bosnia and Herzegovina,0.0,0.0,1.0,,2015,2015,BA,BIH,3524324.0,1961,0.0005564187628606,male,55
8483,2011,SI,0.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,4716,0.0005694004488556,female,22
8484,2011,SI,7.0,Germany,0.0,1.0,0.0,,2015,2015,DE,DEU,81686611.0,32848,0.0004021222033559,female,0
8485,2011,SI,8.0,Denmark,0.0,1.0,0.0,,2015,2015,DK,DNK,5683483.0,341,5.999841998295764e-05,group,10
8486,2011,SI,0.0,Estonia,1.0,1.0,0.0,,2015,2015,EE,EST,1315407.0,31,2.356685041207778e-05,female,9
8487,2011,SI,2.0,Spain,1.0,0.0,0.0,,2015,2015,ES,ESP,46444832.0,1312,2.82485681076422e-05,female,41
8488,2011,SI,0.0,Finland,0.0,1.0,0.0,,2015,2015,FI,FIN,5479531.0,50,9.124868533456604e-06,male,4
8489,2011,SI,0.0,France,0.0,0.0,1.0,,2015,2015,FR,FRA,66548272.0,2574,3.867869025960584e-05,male,33
8490,2011,SI,1.0,United Kingdom,1.0,1.0,0.0,,2015,2015,GB,GBR,65116219.0,3512,5.3934335468710186e-05,group,13
8491,2011,SI,0.0,Greece,0.0,0.0,1.0,,2015,2015,GR,GRC,10820883.0,129,1.1921393106274229e-05,male,5
8492,2011,SI,0.0,Hungary,0.0,0.0,1.0,1.0,2015,2015,HU,HUN,9843028.0,386,3.9215574719486726e-05,female,55
8493,2011,SI,0.0,Ireland,1.0,1.0,0.0,,2015,2015,IE,IRL,4701957.0,210,4.466225446128069e-05,male,14
8494,2011,SI,0.0,Iceland,0.0,1.0,0.0,,2015,2015,IS,ISL,330815.0,32,9.673080120308934e-05,group,55
8495,2011,SI,3.0,Italy,0.0,0.0,1.0,1.0,2015,2015,IT,ITA,60730582.0,4559,7.50692624681252e-05,male,20
8496,2011,SI,0.0,Lithuania,0.0,0.0,1.0,,2015,2015,LT,LTU,2904910.0,3,1.0327342327301017e-06,female,55
8497,2011,SI,0.0,Romania,0.0,1.0,0.0,,2015,2015,RO,ROU,19815616.0,12,6.055829907079346e-07,group,55
8498,2011,SI,10.0,Serbia,1.0,0.0,0.0,,2015,2015,RS,SRB,7095383.0,10930,0.0015404383385646,female,3
8499,2011,SI,0.0,Russia,0.0,0.0,1.0,,2015,2015,RU,RUS,144096870.0,350,2.428921599754388e-06,male,2
8500,2011,SI,4.0,Sweden,0.0,1.0,0.0,,2015,2015,SE,SWE,9799186.0,1137,0.0001160300457609,male,11
8501,2011,SK,3.0,Austria,0.0,1.0,0.0,1.0,2015,2015,AT,AUT,8642699.0,34090,0.0039443696928471,female,44
8502,2011,SK,0.0,Bosnia and Herzegovina,0.0,0.0,1.0,,2015,2015,BA,BIH,3524324.0,3389,0.0009616028492272,male,55
8503,2011,SK,4.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,15121,0.0018256794289961,female,22
8504,2011,SK,0.0,Germany,0.0,1.0,0.0,,2015,2015,DE,DEU,81686611.0,35425,0.0004336696010071,female,0
8505,2011,SK,6.0,Denmark,0.0,1.0,0.0,,2015,2015,DK,DNK,5683483.0,1789,0.0003147717693534,group,10
8506,2011,SK,0.0,Estonia,1.0,1.0,0.0,,2015,2015,EE,EST,1315407.0,121,9.198673870520682e-05,female,9
8507,2011,SK,2.0,Spain,1.0,0.0,0.0,,2015,2015,ES,ESP,46444832.0,7297,0.0001571111291779,female,41
8508,2011,SK,0.0,Finland,0.0,1.0,0.0,,2015,2015,FI,FIN,5479531.0,180,3.2849526720443774e-05,male,4
8509,2011,SK,0.0,France,0.0,0.0,1.0,,2015,2015,FR,FRA,66548272.0,5443,8.179025294601187e-05,male,33
8510,2011,SK,0.0,United Kingdom,1.0,1.0,0.0,,2015,2015,GB,GBR,65116219.0,76005,0.0011672207196182,group,13
8511,2011,SK,0.0,Greece,0.0,0.0,1.0,,2015,2015,GR,GRC,10820883.0,860,7.94759540418282e-05,male,5
8512,2011,SK,0.0,Hungary,0.0,0.0,1.0,1.0,2015,2015,HU,HUN,9843028.0,19717,0.0020031437480417,female,55
8513,2011,SK,8.0,Ireland,1.0,1.0,0.0,,2015,2015,IE,IRL,4701957.0,11838,0.002517675087203,male,14
8514,2011,SK,0.0,Iceland,0.0,1.0,0.0,,2015,2015,IS,ISL,330815.0,243,0.0007345495216359,group,55
8515,2011,SK,0.0,Italy,0.0,0.0,1.0,,2015,2015,IT,ITA,60730582.0,10603,0.0001745907852488,male,20
8516,2011,SK,0.0,Lithuania,0.0,0.0,1.0,,2015,2015,LT,LTU,2904910.0,38,1.3081300281247955e-05,female,55
8517,2011,SK,0.0,Romania,0.0,1.0,0.0,,2015,2015,RO,ROU,19815616.0,21,1.0597702337388856e-06,group,55
8518,2011,SK,0.0,Serbia,1.0,0.0,0.0,,2015,2015,RS,SRB,7095383.0,476,6.708587823941287e-05,female,3
8519,2011,SK,0.0,Russia,0.0,0.0,1.0,,2015,2015,RU,RUS,144096870.0,1832,1.2713669630714394e-05,male,2
8520,2011,SK,10.0,Sweden,0.0,1.0,0.0,,2015,2015,SE,SWE,9799186.0,1422,0.0001451140941706,male,11
8521,2011,SK,1.0,Slovenia,0.0,1.0,0.0,,2015,2015,SI,SVN,2063531.0,600,0.000290763744281,female,55
8522,2011,SM,0.0,Austria,0.0,1.0,0.0,,2015,2015,AT,AUT,8642699.0,2,2.314091928921741e-07,female,44
8523,2011,SM,0.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,28,3.3806642425694206e-06,female,22
8524,2011,SM,4.0,Denmark,0.0,1.0,0.0,,2015,2015,DK,DNK,5683483.0,3,5.278453370934689e-07,group,10
8525,2011,SM,0.0,Spain,1.0,0.0,0.0,,2015,2015,ES,ESP,46444832.0,37,7.966440701088121e-07,female,41
8526,2011,SM,0.0,Finland,0.0,1.0,0.0,,2015,2015,FI,FIN,5479531.0,1,1.824973706691321e-07,male,4
8527,2011,SM,3.0,France,0.0,0.0,1.0,,2015,2015,FR,FRA,66548272.0,228,3.426084451899818e-06,male,33
8528,2011,SM,8.0,Greece,0.0,0.0,1.0,,2015,2015,GR,GRC,10820883.0,0,0.0,male,5
8529,2011,SM,0.0,Hungary,0.0,0.0,1.0,,2015,2015,HU,HUN,9843028.0,5,5.079737657964602e-07,female,55
8530,2011,SM,0.0,Iceland,0.0,1.0,0.0,,2015,2015,IS,ISL,330815.0,0,0.0,group,55
8531,2011,SM,12.0,Italy,0.0,0.0,1.0,1.0,2015,2015,IT,ITA,60730582.0,3242,5.3383318473713954e-05,male,20
8532,2011,SM,0.0,Romania,0.0,1.0,0.0,,2015,2015,RO,ROU,19815616.0,5,2.523262461283061e-07,group,55
8533,2011,SM,0.0,Russia,0.0,0.0,1.0,,2015,2015,RU,RUS,144096870.0,46,3.192296959677195e-07,male,2
8534,2011,SM,6.0,Sweden,0.0,1.0,0.0,,2015,2015,SE,SWE,9799186.0,4,4.08197170662951e-07,male,11
8535,2011,SM,1.0,Slovenia,0.0,1.0,0.0,,2015,2015,SI,SVN,2063531.0,1,4.84606240468401e-07,female,55
8536,2011,TR,1.0,Austria,0.0,1.0,0.0,,2015,2015,AT,AUT,8642699.0,153899,0.0178068216884563,female,44
8537,2011,TR,12.0,Azerbaijan,0.0,1.0,0.0,1.0,2015,2015,AZ,AZE,9649341.0,2121,0.0002198077568198,group,55
8538,2011,TR,0.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,77208,0.0093219401728678,female,22
8539,2011,TR,3.0,Germany,0.0,1.0,0.0,,2015,2015,DE,DEU,81686611.0,1343522,0.0164472731032996,female,0
8540,2011,TR,0.0,Denmark,0.0,1.0,0.0,,2015,2015,DK,DNK,5683483.0,31881,0.0056094123972922,group,10
8541,2011,TR,0.0,Estonia,1.0,1.0,0.0,,2015,2015,EE,EST,1315407.0,205,0.0001558453011121,female,9
8542,2011,TR,0.0,Spain,1.0,0.0,0.0,,2015,2015,ES,ESP,46444832.0,3969,8.545622470978041e-05,female,41
8543,2011,TR,0.0,Finland,0.0,1.0,0.0,,2015,2015,FI,FIN,5479531.0,6082,0.0011099490084096,male,4
8544,2011,TR,0.0,France,0.0,0.0,1.0,,2015,2015,FR,FRA,66548272.0,309559,0.0046516459510774,male,33
8545,2011,TR,6.0,United Kingdom,1.0,1.0,0.0,,2015,2015,GB,GBR,65116219.0,86116,0.0013224969342891,group,13
8546,2011,TR,8.0,Georgia,0.0,1.0,0.0,1.0,2015,2015,GE,GEO,3725276.0,457,0.0001226754742467,group,55
8547,2011,TR,0.0,Greece,0.0,0.0,1.0,1.0,2015,2015,GR,GRC,10820883.0,33420,0.0030884725396254,male,5
8548,2011,TR,0.0,Hungary,0.0,0.0,1.0,,2015,2015,HU,HUN,9843028.0,2075,0.0002108091128055,female,55
8549,2011,TR,0.0,Ireland,1.0,1.0,0.0,,2015,2015,IE,IRL,4701957.0,489,0.0001039992496741,male,14
8550,2011,TR,0.0,Iceland,0.0,1.0,0.0,,2015,2015,IS,ISL,330815.0,73,0.0002206671402445,group,55
8551,2011,TR,0.0,Italy,0.0,0.0,1.0,,2015,2015,IT,ITA,60730582.0,19499,0.0003210738207646,male,20
8552,2011,TR,0.0,Lithuania,0.0,0.0,1.0,,2015,2015,LT,LTU,2904910.0,64,2.2031663631575504e-05,female,55
8553,2011,TR,0.0,Moldova,0.0,1.0,0.0,,2015,2015,MD,MDA,2835978.0,596,0.0002101567783671,group,55
8554,2011,TR,5.0,Romania,0.0,1.0,0.0,,2015,2015,RO,ROU,19815616.0,5833,0.0002943637987332,group,55
8555,2011,TR,0.0,Serbia,1.0,0.0,0.0,,2015,2015,RS,SRB,7095383.0,388,5.468344696826091e-05,female,3
8556,2011,TR,0.0,Russia,0.0,0.0,1.0,,2015,2015,RU,RUS,144096870.0,10237,7.104248690481618e-05,male,2
8557,2011,TR,4.0,Sweden,0.0,1.0,0.0,,2015,2015,SE,SWE,9799186.0,44141,0.0045045578275583,male,11
8558,2011,TR,2.0,Slovenia,0.0,1.0,0.0,,2015,2015,SI,SVN,2063531.0,116,5.621432389433452e-05,female,55
8559,2011,TR,7.0,Ukraine,0.0,1.0,0.0,,2015,2015,UA,UKR,45154036.0,1355,3.0008391719402447e-05,female,6
8560,2011,UA,0.0,Austria,0.0,1.0,0.0,,2015,2015,AT,AUT,8642699.0,10243,0.0011851621813972,female,44
8561,2011,UA,10.0,Azerbaijan,0.0,1.0,0.0,,2015,2015,AZ,AZE,9649341.0,2817,0.000291937034871,group,55
8562,2011,UA,0.0,Switzerland,0.0,1.0,0.0,,2015,2015,CH,CHE,8282396.0,8468,0.0010224094573599,female,22
8563,2011,UA,0.0,Germany,0.0,1.0,0.0,,2015,2015,DE,DEU,81686611.0,215866,0.0026426117739172,female,0
