country,code,year,emigrated_from_code,count,code3
Iceland,IS,2000,FI,119,ISL
Iceland,IS,2000,FR,257,ISL
Iceland,IS,2000,GB,721,ISL
Iceland,IS,2000,GE,4,ISL
Iceland,IS,2000,GR,10,ISL
Iceland,IS,2000,HR,11,ISL
Iceland,IS,2000,HU,63,ISL
Iceland,IS,2000,IE,54,ISL
Iceland,IS,2000,IL,19,ISL
Iceland,IS,2000,IT,107,ISL
Iceland,IS,2000,LT,32,ISL
Iceland,IS,2000,LV,19,ISL
Iceland,IS,2000,MC,1,ISL
Iceland,IS,2000,MD,1,ISL
Iceland,IS,2000,ME,0,ISL
Iceland,IS,2000,MK,10,ISL
Iceland,IS,2000,MT,1,ISL
Iceland,IS,2000,NL,153,ISL
Iceland,IS,2000,NO,836,ISL
Iceland,IS,2000,Other,5110,ISL
Iceland,IS,2000,PL,1491,ISL
Iceland,IS,2000,PT,97,ISL
Iceland,IS,2000,RO,66,ISL
Iceland,IS,2000,RS,614,ISL
Iceland,IS,2000,RU,508,ISL
Iceland,IS,2000,SE,1547,ISL
Iceland,IS,2000,SI,11,ISL
Iceland,IS,2000,SK,3,ISL
Iceland,IS,2000,SM,0,ISL
Iceland,IS,2000,TR,35,ISL
Iceland,IS,2000,UA,22,ISL
Iceland,IS,2005,AD,0,ISL
Iceland,IS,2005,AL,30,ISL
Iceland,IS,2005,AM,4,ISL
Iceland,IS,2005,AT,109,ISL
Iceland,IS,2005,AU,75,ISL
Iceland,IS,2005,AZ,5,ISL
Iceland,IS,2005,BA,83,ISL
Iceland,IS,2005,BE,92,ISL
Iceland,IS,2005,BG,106,ISL
Iceland,IS,2005,BY,21,ISL
Iceland,IS,2005,CH,111,ISL
Iceland,IS,2005,CY,4,ISL
Iceland,IS,2005,CZ,122,ISL
Iceland,IS,2005,DE,1387,ISL
Iceland,IS,2005,DK,2637,ISL
Iceland,IS,2005,EE,81,ISL
Iceland,IS,2005,ES,224,ISL
Iceland,IS,2005,FI,153,ISL
Iceland,IS,2005,FR,355,ISL
Iceland,IS,2005,GB,918,ISL
Iceland,IS,2005,GE,12,ISL
Iceland,IS,2005,GR,18,ISL
Iceland,IS,2005,HR,81,ISL
Iceland,IS,2005,HU,110,ISL
Iceland,IS,2005,IE,68,ISL
Iceland,IS,2005,IL,26,ISL
Iceland,IS,2005,IT,165,ISL
Iceland,IS,2005,LT,753,ISL
Iceland,IS,2005,LV,339,ISL
Iceland,IS,2005,MC,1,ISL
Iceland,IS,2005,MD,7,ISL
Iceland,IS,2005,ME,0,ISL
Iceland,IS,2005,MK,21,ISL
Iceland,IS,2005,MT,3,ISL
Iceland,IS,2005,NL,228,ISL
Iceland,IS,2005,NO,921,ISL
Iceland,IS,2005,Other,7002,ISL
Iceland,IS,2005,PL,5895,ISL
Iceland,IS,2005,PT,358,ISL
Iceland,IS,2005,RO,137,ISL
Iceland,IS,2005,RS,466,ISL
Iceland,IS,2005,RU,406,ISL
Iceland,IS,2005,SE,1716,ISL
Iceland,IS,2005,SI,21,ISL
Iceland,IS,2005,SK,120,ISL
Iceland,IS,2005,SM,0,ISL
Iceland,IS,2005,TR,49,ISL
Iceland,IS,2005,UA,118,ISL
Iceland,IS,2010,AD,0,ISL
Iceland,IS,2010,AL,39,ISL
Iceland,IS,2010,AM,5,ISL
Iceland,IS,2010,AT,143,ISL
Iceland,IS,2010,AU,86,ISL
Iceland,IS,2010,AZ,7,ISL
Iceland,IS,2010,BA,144,ISL
Iceland,IS,2010,BE,104,ISL
Iceland,IS,2010,BG,135,ISL
Iceland,IS,2010,BY,40,ISL
Iceland,IS,2010,CH,145,ISL
Iceland,IS,2010,CY,5,ISL
Iceland,IS,2010,CZ,156,ISL
Iceland,IS,2010,DE,1699,ISL
Iceland,IS,2010,DK,2912,ISL
Iceland,IS,2010,EE,137,ISL
Iceland,IS,2010,ES,288,ISL
Iceland,IS,2010,FI,182,ISL
Iceland,IS,2010,FR,444,ISL
Iceland,IS,2010,GB,1093,ISL
Iceland,IS,2010,GE,20,ISL
Iceland,IS,2010,GR,25,ISL
Iceland,IS,2010,HR,148,ISL
Iceland,IS,2010,HU,154,ISL
Iceland,IS,2010,IE,80,ISL
Iceland,IS,2010,IL,31,ISL
Iceland,IS,2010,IT,218,ISL
Iceland,IS,2010,LT,1444,ISL
Iceland,IS,2010,LV,645,ISL
Iceland,IS,2010,MC,1,ISL
Iceland,IS,2010,MD,13,ISL
Iceland,IS,2010,ME,3,ISL
Iceland,IS,2010,MK,31,ISL
Iceland,IS,2010,MT,4,ISL
Iceland,IS,2010,NL,297,ISL
Iceland,IS,2010,NO,985,ISL
Iceland,IS,2010,Other,8773,ISL
Iceland,IS,2010,PL,10091,ISL
Iceland,IS,2010,PT,607,ISL
Iceland,IS,2010,RO,203,ISL
Iceland,IS,2010,RS,389,ISL
Iceland,IS,2010,RU,298,ISL
Iceland,IS,2010,SE,1847,ISL
Iceland,IS,2010,SI,29,ISL
Iceland,IS,2010,SK,231,ISL
Iceland,IS,2010,SM,0,ISL
Iceland,IS,2010,TR,61,ISL
Iceland,IS,2010,UA,210,ISL
Iceland,IS,2015,AD,2,ISL
Iceland,IS,2015,AL,45,ISL
Iceland,IS,2015,AM,8,ISL
Iceland,IS,2015,AT,126,ISL
Iceland,IS,2015,AU,121,ISL
Iceland,IS,2015,AZ,13,ISL
Iceland,IS,2015,BA,150,ISL
Iceland,IS,2015,BE,120,ISL
Iceland,IS,2015,BG,241,ISL
Iceland,IS,2015,BY,41,ISL
Iceland,IS,2015,CH,158,ISL
Iceland,IS,2015,CY,5,ISL
Iceland,IS,2015,CZ,246,ISL
Iceland,IS,2015,DE,1649,ISL
Iceland,IS,2015,DK,3283,ISL
Iceland,IS,2015,EE,129,ISL
Iceland,IS,2015,ES,540,ISL
Iceland,IS,2015,FI,178,ISL
Iceland,IS,2015,FR,538,ISL
Iceland,IS,2015,GB,1307,ISL
Iceland,IS,2015,GE,22,ISL
Iceland,IS,2015,GR,45,ISL
Iceland,IS,2015,HR,169,ISL
Iceland,IS,2015,HU,218,ISL
Iceland,IS,2015,IE,105,ISL
Iceland,IS,2015,IL,37,ISL
Iceland,IS,2015,IT,260,ISL
Iceland,IS,2015,LT,1499,ISL
Iceland,IS,2015,LV,735,ISL
Iceland,IS,2015,MC,1,ISL
Iceland,IS,2015,MD,21,ISL
Iceland,IS,2015,ME,8,ISL
Iceland,IS,2015,MK,40,ISL
Iceland,IS,2015,MT,8,ISL
Iceland,IS,2015,NL,288,ISL
Iceland,IS,2015,NO,1036,ISL
Iceland,IS,2015,Other,10156,ISL
Iceland,IS,2015,PL,10967,ISL
Iceland,IS,2015,PT,576,ISL
Iceland,IS,2015,RO,400,ISL
Iceland,IS,2015,RS,523,ISL
Iceland,IS,2015,RU,364,ISL
Iceland,IS,2015,SE,1920,ISL
Iceland,IS,2015,SI,32,ISL
Iceland,IS,2015,SK,243,ISL
Iceland,IS,2015,SM,0,ISL
Iceland,IS,2015,TR,73,ISL
Iceland,IS,2015,UA,274,ISL
Iceland,IS,2020,AD,2,ISL
Iceland,IS,2020,AL,220,ISL
Iceland,IS,2020,AM,10,ISL
Iceland,IS,2020,AT,163,ISL
Iceland,IS,2020,AU,172,ISL
Iceland,IS,2020,AZ,19,ISL
Iceland,IS,2020,BA,273,ISL
Iceland,IS,2020,BE,206,ISL
Iceland,IS,2020,BG,515,ISL
Iceland,IS,2020,BY,68,ISL
Iceland,IS,2020,CH,226,ISL
Iceland,IS,2020,CY,11,ISL
Iceland,IS,2020,CZ,810,ISL
Iceland,IS,2020,DE,2148,ISL
Iceland,IS,2020,DK,3918,ISL
Iceland,IS,2020,EE,178,ISL
Iceland,IS,2020,ES,991,ISL
Iceland,IS,2020,FI,236,ISL
Iceland,IS,2020,FR,910,ISL
Iceland,IS,2020,GB,1857,ISL
Iceland,IS,2020,GE,52,ISL
Iceland,IS,2020,GR,181,ISL
Iceland,IS,2020,HR,716,ISL
Iceland,IS,2020,HU,505,ISL
Iceland,IS,2020,IE,150,ISL
Iceland,IS,2020,IL,45,ISL
Iceland,IS,2020,IT,525,ISL
Iceland,IS,2020,LT,3171,ISL
Iceland,IS,2020,LV,1922,ISL
Iceland,IS,2020,MC,0,ISL
Iceland,IS,2020,MD,113,ISL
Iceland,IS,2020,ME,12,ISL
Iceland,IS,2020,MK,84,ISL
Iceland,IS,2020,MT,9,ISL
Iceland,IS,2020,NL,408,ISL
Iceland,IS,2020,NO,1390,ISL
Iceland,IS,2020,Other,14418,ISL
Iceland,IS,2020,PL,21102,ISL
Iceland,IS,2020,PT,1082,ISL
Iceland,IS,2020,RO,1675,ISL
Iceland,IS,2020,RS,752,ISL
Iceland,IS,2020,RU,492,ISL
Iceland,IS,2020,SE,2357,ISL
Iceland,IS,2020,SI,70,ISL
Iceland,IS,2020,SK,517,ISL
Iceland,IS,2020,SM,2,ISL
Iceland,IS,2020,TR,104,ISL
Iceland,IS,2020,UA,437,ISL
Ireland,IE,1990,AD,0,IRL
Ireland,IE,1990,AL,57,IRL
Ireland,IE,1990,AM,10,IRL
Ireland,IE,1990,AT,49,IRL
Ireland,IE,1990,AU,532,IRL
Ireland,IE,1990,AZ,10,IRL
Ireland,IE,1990,BA,123,IRL
Ireland,IE,1990,BE,471,IRL
Ireland,IE,1990,BG,178,IRL
Ireland,IE,1990,BY,117,IRL
Ireland,IE,1990,CH,106,IRL
Ireland,IE,1990,CY,20,IRL
Ireland,IE,1990,CZ,265,IRL
Ireland,IE,1990,DE,3341,IRL
Ireland,IE,1990,DK,394,IRL
Ireland,IE,1990,EE,190,IRL
Ireland,IE,1990,ES,499,IRL
Ireland,IE,1990,FI,75,IRL
Ireland,IE,1990,FR,1917,IRL
Ireland,IE,1990,GB,184671,IRL
Ireland,IE,1990,GE,49,IRL
Ireland,IE,1990,GR,104,IRL
Ireland,IE,1990,HR,97,IRL
Ireland,IE,1990,HU,167,IRL
Ireland,IE,1990,IL,42,IRL
Ireland,IE,1990,IS,7,IRL
Ireland,IE,1990,IT,1296,IRL
Ireland,IE,1990,LT,1246,IRL
Ireland,IE,1990,LV,703,IRL
Ireland,IE,1990,MC,1,IRL
Ireland,IE,1990,MD,113,IRL
Ireland,IE,1990,MK,126,IRL
Ireland,IE,1990,MT,23,IRL
Ireland,IE,1990,NL,1642,IRL
Ireland,IE,1990,NO,59,IRL
Ireland,IE,1990,Other,24542,IRL
Ireland,IE,1990,PL,3168,IRL
Ireland,IE,1990,PT,122,IRL
Ireland,IE,1990,RO,430,IRL
Ireland,IE,1990,RU,229,IRL
Ireland,IE,1990,SE,145,IRL
Ireland,IE,1990,SI,11,IRL
Ireland,IE,1990,SK,412,IRL
Ireland,IE,1990,TR,94,IRL
Ireland,IE,1990,UA,170,IRL
Ireland,IE,1995,AD,1,IRL
Ireland,IE,1995,AL,158,IRL
Ireland,IE,1995,AM,28,IRL
Ireland,IE,1995,AT,175,IRL
Ireland,IE,1995,AU,1882,IRL
Ireland,IE,1995,AZ,27,IRL
Ireland,IE,1995,BA,342,IRL
Ireland,IE,1995,BE,507,IRL
Ireland,IE,1995,BG,494,IRL
Ireland,IE,1995,BY,325,IRL
Ireland,IE,1995,CH,294,IRL
Ireland,IE,1995,CY,70,IRL
Ireland,IE,1995,CZ,1437,IRL
Ireland,IE,1995,DE,4291,IRL
Ireland,IE,1995,DK,359,IRL
Ireland,IE,1995,EE,674,IRL
Ireland,IE,1995,ES,1765,IRL
Ireland,IE,1995,FI,266,IRL
Ireland,IE,1995,FR,3104,IRL
Ireland,IE,1995,GB,124169,IRL
Ireland,IE,1995,GE,136,IRL
Ireland,IE,1995,GR,160,IRL
Ireland,IE,1995,HR,269,IRL
Ireland,IE,1995,HU,906,IRL
Ireland,IE,1995,IL,116,IRL
Ireland,IE,1995,IS,20,IRL
Ireland,IE,1995,IT,1977,IRL
Ireland,IE,1995,LT,6758,IRL
Ireland,IE,1995,LV,3814,IRL
Ireland,IE,1995,MC,4,IRL
Ireland,IE,1995,MD,616,IRL
Ireland,IE,1995,MK,349,IRL
Ireland,IE,1995,MT,81,IRL
Ireland,IE,1995,NL,1728,IRL
Ireland,IE,1995,NO,162,IRL
Ireland,IE,1995,Other,44438,IRL
Ireland,IE,1995,PL,17186,IRL
Ireland,IE,1995,PT,432,IRL
Ireland,IE,1995,RO,2334,IRL
Ireland,IE,1995,RU,1244,IRL
Ireland,IE,1995,SE,515,IRL
Ireland,IE,1995,SI,38,IRL
Ireland,IE,1995,SK,2234,IRL
Ireland,IE,1995,TR,260,IRL
Ireland,IE,1995,UA,925,IRL
Ireland,IE,2000,AD,3,IRL
Ireland,IE,2000,AL,346,IRL
Ireland,IE,2000,AM,62,IRL
Ireland,IE,2000,AT,397,IRL
Ireland,IE,2000,AU,4267,IRL
Ireland,IE,2000,AZ,59,IRL
Ireland,IE,2000,BA,748,IRL
Ireland,IE,2000,BE,822,IRL
Ireland,IE,2000,BG,1081,IRL
Ireland,IE,2000,BY,712,IRL
Ireland,IE,2000,CH,644,IRL
Ireland,IE,2000,CY,158,IRL
Ireland,IE,2000,CZ,3400,IRL
Ireland,IE,2000,DE,7601,IRL
Ireland,IE,2000,DK,522,IRL
Ireland,IE,2000,EE,1529,IRL
Ireland,IE,2000,ES,4000,IRL
Ireland,IE,2000,FI,603,IRL
Ireland,IE,2000,FR,5996,IRL
Ireland,IE,2000,GB,131924,IRL
Ireland,IE,2000,GE,298,IRL
Ireland,IE,2000,GR,304,IRL
Ireland,IE,2000,HR,589,IRL
Ireland,IE,2000,HU,2144,IRL
Ireland,IE,2000,IL,255,IRL
Ireland,IE,2000,IS,45,IRL
Ireland,IE,2000,IT,3745,IRL
Ireland,IE,2000,LT,15984,IRL
Ireland,IE,2000,LV,9021,IRL
Ireland,IE,2000,MC,8,IRL
Ireland,IE,2000,MD,1457,IRL
Ireland,IE,2000,MK,763,IRL
Ireland,IE,2000,MT,184,IRL
Ireland,IE,2000,NL,2765,IRL
Ireland,IE,2000,NO,355,IRL
Ireland,IE,2000,Other,88755,IRL
Ireland,IE,2000,PL,40650,IRL
Ireland,IE,2000,PT,979,IRL
Ireland,IE,2000,RO,5520,IRL
Ireland,IE,2000,RU,2943,IRL
Ireland,IE,2000,SE,1168,IRL
Ireland,IE,2000,SI,87,IRL
Ireland,IE,2000,SK,5284,IRL
Ireland,IE,2000,TR,570,IRL
Ireland,IE,2000,UA,2189,IRL
Ireland,IE,2005,AD,3,IRL
Ireland,IE,2005,AL,347,IRL
Ireland,IE,2005,AM,62,IRL
Ireland,IE,2005,AT,634,IRL
Ireland,IE,2005,AU,5846,IRL
Ireland,IE,2005,AZ,59,IRL
Ireland,IE,2005,BA,749,IRL
Ireland,IE,2005,BE,1321,IRL
Ireland,IE,2005,BG,1642,IRL
Ireland,IE,2005,BY,714,IRL
Ireland,IE,2005,CH,646,IRL
Ireland,IE,2005,CY,240,IRL
Ireland,IE,2005,CZ,5096,IRL
Ireland,IE,2005,DE,11805,IRL
Ireland,IE,2005,DK,807,IRL
Ireland,IE,2005,EE,2297,IRL
Ireland,IE,2005,ES,6314,IRL
Ireland,IE,2005,FI,844,IRL
Ireland,IE,2005,FR,9213,IRL
Ireland,IE,2005,GB,207764,IRL
Ireland,IE,2005,GE,299,IRL
Ireland,IE,2005,GR,505,IRL
Ireland,IE,2005,HR,591,IRL
Ireland,IE,2005,HU,5545,IRL
Ireland,IE,2005,IL,256,IRL
Ireland,IE,2005,IS,45,IRL
Ireland,IE,2005,IT,6259,IRL
Ireland,IE,2005,LT,29282,IRL
Ireland,IE,2005,LV,16717,IRL
Ireland,IE,2005,MC,8,IRL
Ireland,IE,2005,MD,2814,IRL
Ireland,IE,2005,MK,765,IRL
Ireland,IE,2005,MT,299,IRL
Ireland,IE,2005,NL,4163,IRL
Ireland,IE,2005,NO,356,IRL
Ireland,IE,2005,Other,139177,IRL
Ireland,IE,2005,PL,90158,IRL
Ireland,IE,2005,PT,1860,IRL
Ireland,IE,2005,RO,13632,IRL
Ireland,IE,2005,RU,5108,IRL
Ireland,IE,2005,SE,1633,IRL
Ireland,IE,2005,SI,160,IRL
Ireland,IE,2005,SK,9193,IRL
Ireland,IE,2005,TR,572,IRL
Ireland,IE,2005,UA,3627,IRL
Ireland,IE,2010,AD,2,IRL
Ireland,IE,2010,AL,291,IRL
Ireland,IE,2010,AM,52,IRL
Ireland,IE,2010,AT,767,IRL
Ireland,IE,2010,AU,6462,IRL
Ireland,IE,2010,AZ,49,IRL
Ireland,IE,2010,BA,627,IRL
Ireland,IE,2010,BE,1603,IRL
Ireland,IE,2010,BG,1932,IRL
Ireland,IE,2010,BY,598,IRL
Ireland,IE,2010,CH,541,IRL
Ireland,IE,2010,CY,282,IRL
Ireland,IE,2010,CZ,5953,IRL
Ireland,IE,2010,DE,14065,IRL
Ireland,IE,2010,DK,959,IRL
Ireland,IE,2010,EE,2686,IRL
Ireland,IE,2010,ES,7588,IRL
Ireland,IE,2010,FI,946,IRL
Ireland,IE,2010,FR,10912,IRL
Ireland,IE,2010,GB,249392,IRL
Ireland,IE,2010,GE,250,IRL
Ireland,IE,2010,GR,623,IRL
Ireland,IE,2010,HR,495,IRL
Ireland,IE,2010,HU,8033,IRL
Ireland,IE,2010,IL,215,IRL
Ireland,IE,2010,IS,37,IRL
Ireland,IE,2010,IT,7743,IRL
Ireland,IE,2010,LT,37759,IRL
Ireland,IE,2010,LV,21660,IRL
Ireland,IE,2010,MC,7,IRL
Ireland,IE,2010,MD,3707,IRL
Ireland,IE,2010,MK,641,IRL
Ireland,IE,2010,MT,364,IRL
Ireland,IE,2010,NL,4875,IRL
Ireland,IE,2010,NO,299,IRL
Ireland,IE,2010,Other,166684,IRL
Ireland,IE,2010,PL,124820,IRL
Ireland,IE,2010,PT,2434,IRL
Ireland,IE,2010,RO,19499,IRL
Ireland,IE,2010,RU,6432,IRL
Ireland,IE,2010,SE,1829,IRL
Ireland,IE,2010,SI,206,IRL
Ireland,IE,2010,SK,11589,IRL
Ireland,IE,2010,TR,479,IRL
Ireland,IE,2010,UA,4468,IRL
Ireland,IE,2015,AD,2,IRL
Ireland,IE,2015,AL,297,IRL
Ireland,IE,2015,AM,53,IRL
Ireland,IE,2015,AT,784,IRL
Ireland,IE,2015,AU,6601,IRL
Ireland,IE,2015,AZ,50,IRL
Ireland,IE,2015,BA,640,IRL
Ireland,IE,2015,BE,1638,IRL
Ireland,IE,2015,BG,1974,IRL
Ireland,IE,2015,BY,611,IRL
Ireland,IE,2015,CH,553,IRL
Ireland,IE,2015,CY,288,IRL
Ireland,IE,2015,CZ,6081,IRL
Ireland,IE,2015,DE,14368,IRL
Ireland,IE,2015,DK,980,IRL
Ireland,IE,2015,EE,2744,IRL
Ireland,IE,2015,ES,7751,IRL
Ireland,IE,2015,FI,966,IRL
Ireland,IE,2015,FR,11147,IRL
Ireland,IE,2015,GB,267364,IRL
Ireland,IE,2015,GE,255,IRL
Ireland,IE,2015,GR,636,IRL
Ireland,IE,2015,HR,506,IRL
Ireland,IE,2015,HU,8206,IRL
Ireland,IE,2015,IL,220,IRL
Ireland,IE,2015,IS,38,IRL
Ireland,IE,2015,IT,7910,IRL
Ireland,IE,2015,LT,38572,IRL
Ireland,IE,2015,LV,22126,IRL
Ireland,IE,2015,MC,7,IRL
Ireland,IE,2015,MD,3787,IRL
Ireland,IE,2015,MK,655,IRL
Ireland,IE,2015,MT,372,IRL
Ireland,IE,2015,NL,4980,IRL
Ireland,IE,2015,NO,305,IRL
Ireland,IE,2015,Other,170657,IRL
Ireland,IE,2015,PL,127507,IRL
Ireland,IE,2015,PT,2486,IRL
Ireland,IE,2015,RO,19919,IRL
Ireland,IE,2015,RU,6570,IRL
Ireland,IE,2015,SE,1868,IRL
Ireland,IE,2015,SI,210,IRL
Ireland,IE,2015,SK,11838,IRL
Ireland,IE,2015,TR,489,IRL
Ireland,IE,2015,UA,4564,IRL
Ireland,IE,2020,AD,1,IRL
Ireland,IE,2020,AL,340,IRL
Ireland,IE,2020,AM,59,IRL
Ireland,IE,2020,AT,898,IRL
Ireland,IE,2020,AU,7568,IRL
Ireland,IE,2020,AZ,55,IRL
Ireland,IE,2020,BA,732,IRL
Ireland,IE,2020,BE,1877,IRL
Ireland,IE,2020,BG,2263,IRL
Ireland,IE,2020,BY,698,IRL
Ireland,IE,2020,CH,633,IRL
Ireland,IE,2020,CY,330,IRL
Ireland,IE,2020,CZ,6972,IRL
Ireland,IE,2020,DE,16475,IRL
Ireland,IE,2020,DK,1122,IRL
Ireland,IE,2020,EE,3145,IRL
Ireland,IE,2020,ES,8886,IRL
Ireland,IE,2020,FI,1107,IRL
Ireland,IE,2020,FR,12780,IRL
Ireland,IE,2020,GB,305197,IRL
Ireland,IE,2020,GE,290,IRL
Ireland,IE,2020,GR,728,IRL
Ireland,IE,2020,HR,578,IRL
Ireland,IE,2020,HU,9409,IRL
Ireland,IE,2020,IL,250,IRL
Ireland,IE,2020,IS,41,IRL
Ireland,IE,2020,IT,9070,IRL
Ireland,IE,2020,LT,44229,IRL
Ireland,IE,2020,LV,25371,IRL
Ireland,IE,2020,MC,6,IRL
Ireland,IE,2020,MD,4340,IRL
Ireland,IE,2020,MK,751,IRL
Ireland,IE,2020,MT,426,IRL
Ireland,IE,2020,NL,5708,IRL
Ireland,IE,2020,NO,347,IRL
Ireland,IE,2020,Other,197729,IRL
Ireland,IE,2020,PL,146211,IRL
Ireland,IE,2020,PT,2848,IRL
Ireland,IE,2020,RO,22839,IRL
Ireland,IE,2020,RU,7532,IRL
Ireland,IE,2020,SE,2140,IRL
Ireland,IE,2020,SI,239,IRL
Ireland,IE,2020,SK,13573,IRL
Ireland,IE,2020,TR,559,IRL
Ireland,IE,2020,UA,5232,IRL
Israel,IL,1990,AT,6373,ISR
Israel,IL,1990,AU,2102,ISR
Israel,IL,1990,AZ,14696,ISR
Israel,IL,1990,BE,3657,ISR
Israel,IL,1990,BG,19353,ISR
Israel,IL,1990,BY,33049,ISR
Israel,IL,1990,CH,2662,ISR
Israel,IL,1990,DE,26628,ISR
Israel,IL,1990,DK,1040,ISR
Israel,IL,1990,ES,3129,ISR
Israel,IL,1990,FI,529,ISR
Israel,IL,1990,FR,17904,ISR
Israel,IL,1990,GB,14958,ISR
Israel,IL,1990,GE,25921,ISR
Israel,IL,1990,GR,1320,ISR
Israel,IL,1990,HU,15656,ISR
Israel,IL,1990,IT,4617,ISR
Israel,IL,1990,LT,13594,ISR
Israel,IL,1990,LV,9479,ISR
Israel,IL,1990,MD,28570,ISR
Israel,IL,1990,NL,4337,ISR
Israel,IL,1990,Other,638978,ISR
Israel,IL,1990,PL,95566,ISR
Israel,IL,1990,RO,128886,ISR
Israel,IL,1990,RU,175938,ISR
Israel,IL,1990,SE,1178,ISR
Israel,IL,1990,TR,31449,ISR
Israel,IL,1990,UA,168081,ISR
Israel,IL,1995,AT,6471,ISR
Israel,IL,1995,AU,2435,ISR
Israel,IL,1995,AZ,15271,ISR
Israel,IL,1995,BE,4294,ISR
Israel,IL,1995,BG,19887,ISR
Israel,IL,1995,BY,32968,ISR
Israel,IL,1995,CH,3030,ISR
Israel,IL,1995,DE,27508,ISR
Israel,IL,1995,DK,1261,ISR
Israel,IL,1995,ES,3065,ISR
Israel,IL,1995,FI,516,ISR
Israel,IL,1995,FR,23373,ISR
Israel,IL,1995,GB,17066,ISR
Israel,IL,1995,GE,24200,ISR
Israel,IL,1995,GR,1723,ISR
Israel,IL,1995,HU,15907,ISR
Israel,IL,1995,IT,4981,ISR
Israel,IL,1995,LT,12500,ISR
Israel,IL,1995,LV,8948,ISR
Israel,IL,1995,MD,26793,ISR
Israel,IL,1995,NL,4717,ISR
Israel,IL,1995,Other,693959,ISR
Israel,IL,1995,PL,93907,ISR
Israel,IL,1995,RO,131109,ISR
Israel,IL,1995,RU,173915,ISR
Israel,IL,1995,SE,1149,ISR
Israel,IL,1995,TR,32492,ISR
Israel,IL,1995,UA,170963,ISR
Israel,IL,2000,AT,6206,ISR
Israel,IL,2000,AU,2631,ISR
Israel,IL,2000,AZ,14990,ISR
Israel,IL,2000,BE,4690,ISR
Israel,IL,2000,BG,19308,ISR
Israel,IL,2000,BY,31040,ISR
Israel,IL,2000,CH,3228,ISR
Israel,IL,2000,DE,26847,ISR
Israel,IL,2000,DK,1411,ISR
Israel,IL,2000,ES,2829,ISR
Israel,IL,2000,FI,474,ISR
Israel,IL,2000,FR,27534,ISR
Israel,IL,2000,GB,18218,ISR
Israel,IL,2000,GE,21123,ISR
Israel,IL,2000,GR,2030,ISR
Israel,IL,2000,HU,15268,ISR
Israel,IL,2000,IT,5066,ISR
Israel,IL,2000,LT,10706,ISR
Israel,IL,2000,LV,7916,ISR
Israel,IL,2000,MD,23516,ISR
Israel,IL,2000,NL,4832,ISR
Israel,IL,2000,Other,710083,ISR
Israel,IL,2000,PL,86990,ISR
Israel,IL,2000,RO,125991,ISR
Israel,IL,2000,RU,162154,ISR
Israel,IL,2000,SE,1056,ISR
Israel,IL,2000,TR,31716,ISR
Israel,IL,2000,UA,164271,ISR
Israel,IL,2005,AT,5525,ISR
Israel,IL,2005,AU,2882,ISR
Israel,IL,2005,AZ,13969,ISR
Israel,IL,2005,BE,5219,ISR
Israel,IL,2005,BG,17611,ISR
Israel,IL,2005,BY,26567,ISR
Israel,IL,2005,CH,3461,ISR
Israel,IL,2005,DE,24742,ISR
Israel,IL,2005,DK,1625,ISR
Israel,IL,2005,ES,2317,ISR
Israel,IL,2005,FI,384,ISR
Israel,IL,2005,FR,33850,ISR
Israel,IL,2005,GB,19593,ISR
Israel,IL,2005,GE,14988,ISR
Israel,IL,2005,GR,2495,ISR
Israel,IL,2005,HU,13609,ISR
Israel,IL,2005,IT,5035,ISR
Israel,IL,2005,LT,7185,ISR
Israel,IL,2005,LV,5829,ISR
Israel,IL,2005,MD,16945,ISR
Israel,IL,2005,NL,4864,ISR
Israel,IL,2005,Other,713251,ISR
Israel,IL,2005,PL,71802,ISR
Israel,IL,2005,RO,112577,ISR
Israel,IL,2005,RU,135827,ISR
Israel,IL,2005,SE,856,ISR
Israel,IL,2005,TR,29236,ISR
Israel,IL,2005,UA,146749,ISR
Israel,IL,2010,AT,4910,ISR
Israel,IL,2010,AU,3167,ISR
Israel,IL,2010,AZ,13118,ISR
Israel,IL,2010,BE,5811,ISR
Israel,IL,2010,BG,16128,ISR
Israel,IL,2010,BY,22417,ISR
Israel,IL,2010,CH,3736,ISR
Israel,IL,2010,DE,22937,ISR
Israel,IL,2010,DK,1858,ISR
Israel,IL,2010,ES,1833,ISR
Israel,IL,2010,FI,299,ISR
Israel,IL,2010,FR,40576,ISR
Israel,IL,2010,GB,21205,ISR
Israel,IL,2010,GE,9034,ISR
Israel,IL,2010,GR,2991,ISR
Israel,IL,2010,HU,12115,ISR
Israel,IL,2010,IT,5066,ISR
Israel,IL,2010,LT,3751,ISR
Israel,IL,2010,LV,3812,ISR
Israel,IL,2010,MD,10580,ISR
Israel,IL,2010,NL,4955,ISR
Israel,IL,2010,Other,725071,ISR
Israel,IL,2010,PL,57485,ISR
Israel,IL,2010,RO,100528,ISR
Israel,IL,2010,RU,111148,ISR
Israel,IL,2010,SE,667,ISR
Israel,IL,2010,TR,27111,ISR
Israel,IL,2010,UA,131007,ISR
Israel,IL,2015,AT,5064,ISR
Israel,IL,2015,AU,3266,ISR
Israel,IL,2015,AZ,13529,ISR
Israel,IL,2015,BE,5993,ISR
Israel,IL,2015,BG,16633,ISR
Israel,IL,2015,BY,23119,ISR
Israel,IL,2015,CH,3853,ISR
Israel,IL,2015,DE,23656,ISR
Israel,IL,2015,DK,1916,ISR
Israel,IL,2015,ES,1890,ISR
Israel,IL,2015,FI,308,ISR
